Item_Id,Item_Visibility,Store_Id,Item_Store_Sales
NCO17,0.073493831,STR049,1797.66
FDK55,0.025907416,STR017,802.9548
FDD10,0.046280998,STR017,1962.7784
NCH18,0.044624064,STR013,3193.8426
NCA53,0.009898492,STR045,777.6544
SHT24,0.189689886,STR010,370.1848
DRN35,0.070189131,STR013,826.9236
SKT47,0.119374946,STR018,5024.1268
BLS48,0.065215312,STR018,1102.5648
PNT27,0.095635061,STR027,3047.3666
PRK33,0.216107535,STR019,354.2056
DRL11,0.048009081,STR035,2209.1244
FDQ21,0.019533098,STR017,1938.8096
HDJ37,0.026568875,STR046,3149234
PRK35,0.111127966,STR013,2002.0606
DRD60,0.03723211,STR046,5634.6654
DRP47,0.140603316,STR046,6308455
NCY41,0.075368868,STR027,970.7364
PNT59,0.063962842,STR049,2616594
FDM36,0.102830104,STR019,344.8844
NCI42,0.01031535,STR027,3751.1172
TSH31,0.110633958,STR017,1211756
HDJ33,0,STR035,2864.2716
JNS40,0.014721579,STR045,886.8456
NCW17,0.019465205,STR018,2441.4886
BLS38,0.091895319,STR013,3504.7712
FDQ11,0.118535581,STR019,256.9988
FDG34,0.037646623,STR045,325.5762
NCN14,0.092060694,STR049,4777.7808
HDJ46,0.04765803,STR027,5238.5144
PRK11,0.05587277,STR017,4026.7584
NCA53,0.017295906,STR019,145.8102
NCN30,0.02844314,STR010,386164
DRS32,0.094296835,STR046,1116.5466
NCR42,0.064410783,STR010,33.29
TCT33,0.134684292,STR035,1470.0864
BLS15,0.029299175,STR019,139818
FDD51,0.210021713,STR019,90.5488
BJK14,0.027224917,STR045,2450144
NCN19,0.021184746,STR019,379506
NCO43,0.047059016,STR013,2125.2336
FDT19,0.14526636,STR049,6231888
DRK12,0.041851461,STR013,466.06
DRM49,0.152262171,STR045,1159.8236
SWT43,0.085757338,STR017,1498.05
PRK14,0.049954435,STR035,2356932
NCK07,0.048762383,STR049,3946.8624
COT19,0,STR017,923.4646
OCT32,0.075996742,STR013,2799689
NCZ41,0,STR018,1877556
FDL32,0.204984538,STR010,223.7088
SKT44,0.173573164,STR017,2390.8878
FDQ59,0.056339618,STR013,755.0172
NCO54,0.014262413,STR013,331.5684
SWP36,0.03338006,STR046,1416.8224
HDJ35,0.016024651,STR035,597.2226
TSH46,0.11830085,STR017,1944136
NCL18,0.167552202,STR035,2332.9632
FDL57,0.067181098,STR049,5424.9384
NCP50,0,STR018,966.7416
FDZ25,0,STR019,339558
OCT24,0.021431134,STR046,2199.8032
FDQ26,0.068256316,STR017,533.3058
NCK17,0,STR019,79896
COT46,0.014143673,STR027,2836308
DRS50,0.075563757,STR035,2005.3896
FDD29,0.018439138,STR049,5073396
TCT26,0.074620291,STR019,357.5346
SWT04,0.041370245,STR027,814.9392
OCT31,0.020312314,STR027,2777.7176
FDJ45,0.128532558,STR019,173108
SWT55,0.055195461,STR035,5007.4818
PNT02,0.022065676,STR046,1556.6404
NCP55,0.011212719,STR045,1049.9666
FDT28,0.063925726,STR017,1655.1788
NCJ06,0.034848629,STR017,2502.7422
BJK08,0,STR018,1406.1696
FDT21,0.02050719,STR017,7719.2852
FDK22,0.025960174,STR027,4976855
SHT11,0.085020342,STR013,1701.7848
OCT27,0.097660814,STR010,143.8128
TCT52,0.111654545,STR019,312926
FDK50,0,STR017,3235788
SHT01,0.115265695,STR045,2094.6068
SKT21,0.043133816,STR018,651.1524
SWT39,0.049676157,STR046,3799.0548
NCY54,0.176834351,STR027,5000.8238
FDD58,0.103918113,STR019,399.48
DRS12,0.035644325,STR045,870.8664
DRE01,0.279783532,STR010,484.7024
FDT16,0.048738014,STR049,3904917
SKT16,0.020686161,STR017,1731.08
FDK52,0.079342006,STR049,1805.6496
PRK23,0.140889111,STR046,1927491
FDI41,0.062245149,STR035,5591.3884
FDG33,0.140811559,STR018,2061.3168
NCM31,0.08152738,STR018,1843.6002
NCY53,0.058198141,STR027,4250.4672
HDJ55,0.081446638,STR049,6424.97
FDQ21,0.019462623,STR045,1575.2828
CRD18,0.072317217,STR027,8062838
JNS09,0.020684919,STR017,1336.2606
FDI19,0.087604871,STR010,484.7024
HDJ47,0,STR049,2466789
SWP37,0.041681059,STR049,1315.6208
NCL19,0.015676231,STR046,286294
JSP11,0.034397781,STR035,2073.3012
NCC19,0.096880574,STR046,5020132
PRK01,0.017817285,STR018,1422.1488
SWT31,0.014909465,STR017,6076.0908
NCL55,0,STR046,4048064
DRS16,0.041439718,STR013,2848.2924
FDT49,0.151405587,STR046,2024032
DRS13,0.097803261,STR013,882.8508
NCG30,0.196659953,STR019,249.0092
SKT14,0.041313203,STR049,377.5086
PRK15,0.130657442,STR010,215.7192
PRK32,0.029700018,STR049,1404838
BST09,0,STR049,1436.7964
FDM12,0.070312473,STR017,2826321
FDT57,0.019064377,STR049,3555372
FDM32,0.020605032,STR046,539298
LGS38,0,STR027,1030.6584
NCW30,0.011072173,STR017,4402.9354
FDD21,0,STR017,1717764
OCT35,0.060342304,STR049,1644526
PJB17,0.113833823,STR045,1398.18
NCI29,0.032615377,STR035,992.7078
FDL24,0.024935297,STR049,3966.1706
FDI46,0.074345268,STR046,3523.4136
DRQ35,0.042283454,STR035,3715164
FDM04,0.047387144,STR017,871.5322
NCJ17,0.152865879,STR045,1619.2256
NCJ18,0.163148041,STR027,3199.8348
DRF13,0.02984176,STR045,3628.61
FDB39,0.038511676,STR035,503.3448
FDT52,0.047622786,STR018,3675216
FDT60,0.07554831,STR046,3219.8088
FDM34,0.067447572,STR046,1967439
HDJ27,0.03187163,STR013,4103.9912
JCK08,0.112638016,STR045,3874956
JCK59,0.056192276,STR027,1973.4312
FDQ11,0.06797671,STR018,3083.9856
JNS01,0.142189843,STR010,155.1314
SWT31,0.014813268,STR013,5842395
PJB54,0.080442371,STR010,105.8622
SHR12,0.03781972,STR035,2475.4444
TCT11,0.092145264,STR027,3735.8038
VST30,0.025702994,STR046,2380.9008
PRK27,0.012483408,STR045,2749754
SWT16,0,STR018,898.83
NCL53,0.036204764,STR013,1948.1308
NCZ30,0.026238087,STR045,2410196
FDB15,0.137584599,STR017,3954852
HDJ51,0.080741927,STR027,6170.6344
NCT18,0.059741172,STR017,5070.7328
FDL32,0.214423791,STR019,335.5632
FDK46,0.051677051,STR018,2856282
FDI22,0.168455549,STR019,418.1224
BJK21,0,STR045,5313084
PNT34,0.016055615,STR017,8245.2672
FDJ50,0.021619564,STR049,736.3748
SKT34,0.173027688,STR049,3583.3356
DRS51,0.095045476,STR018,2556672
PNT28,0.025891588,STR035,2936178
JNS60,0.205484395,STR019,392822
FDI45,0.037793818,STR017,2801.6864
VST30,0.045002624,STR019,198.4084
DRO59,0.054460571,STR017,2277036
TCT12,0.075736746,STR035,4482.1656
PJB18,0.014719325,STR010,392822
NCH30,0.066828857,STR027,1924162
BST11,0.23653561,STR019,185.0924
BST32,0.04903471,STR017,872.8638
JCK25,0.035497039,STR010,436.7648
NCM29,0.017638893,STR035,2885.5772
FDQ21,0.01945343,STR049,1454.1072
BLS24,0.11326743,STR046,1037.3164
DRY23,0.109713464,STR017,255.6672
DRS04,0,STR027,5582733
FDM01,0.094952408,STR018,1332.9316
NCW29,0.029026218,STR017,3635268
FDG33,0.140123575,STR013,2748.4224
JNS51,0.03272295,STR017,1823.6262
NCQ18,0.135836828,STR017,1298.31
NCL53,0.036382524,STR018,1416.8224
FDQ39,0,STR013,4777115
BJK46,0.094201018,STR017,1036.6506
NCA06,0.143506376,STR049,768999
JNS26,0.133347119,STR019,975397
FDJ04,0.124428516,STR035,948.0992
BST28,0.221856492,STR010,230.3668
NCZ29,0.071312064,STR013,3020.0688
DRS43,0.022425236,STR046,910.8144
FDZ49,0.133352623,STR049,2644.5576
NCJ05,0.046079558,STR035,1982.0866
NCP29,0,STR027,1278336
PRK16,0.066446521,STR018,732.38
FDZ45,0.066979957,STR049,3174.5344
NCP29,0.187918654,STR010,127.8336
FDZ58,0.051924192,STR027,2940.1728
JNS55,0.054806734,STR027,3918.8988
NCV53,0.018813601,STR046,7190.64
JNS47,0.094910421,STR019,253.6698
FDD45,0.116722514,STR018,567.2616
JCK26,0.244338986,STR019,209.0612
DRD37,0.013863257,STR049,1398.18
FDT09,0.021471456,STR019,131.8284
FDM03,0,STR027,2036.6822
DRS09,0.026067434,STR017,713.0718
SWT10,0.123710526,STR046,247.0118
FDZ60,0.119547387,STR049,539298
FDM58,0.079690403,STR046,2908.2144
JNS32,0.088691614,STR035,1454773
TCT07,0.104784329,STR019,151.1366
PRK51,0.032024659,STR027,1857582
NCT17,0.041950753,STR045,2449.4782
TSH01,0.091018048,STR010,117.1808
DRS25,0.037398953,STR046,852224
PRK01,0.017845372,STR017,5688.5952
NCV18,0.105459307,STR045,2496.75
FDZ04,0.038032068,STR045,822263
DRN59,0.064504433,STR017,652484
FDD36,0.021306635,STR049,1896.1984
FDT56,0.116063284,STR018,753.0198
JCK09,0.059336763,STR019,424.7804
TSH33,0.034091649,STR017,2364.9216
OCT14,0.081955735,STR019,280.9676
NCF18,0.088551694,STR027,5944.2624
BJK59,0.071230537,STR035,885514
SKT29,0.024185517,STR013,1374.2112
FDD32,0.041163522,STR017,1868.2348
FDZ08,0,STR010,82.5592
FDT21,0,STR027,6474.2392
FDM33,0.087719692,STR046,4407596
NCK07,0.048677482,STR035,2466789
NCL41,0.041907648,STR018,346216
FDZ36,0.065783783,STR046,5779144
DRS51,0.094807042,STR049,3835008
PRK47,0.128778474,STR013,1581.9408
JNS02,0.060668416,STR045,2908.8802
NCU18,0.056067524,STR018,1270.3464
PJB17,0.114066204,STR018,5592.72
FDI12,0.10039894,STR046,878856
SWP51,0.097135675,STR013,1318284
NCP30,0.032610007,STR027,942.7728
FDG08,0.165616415,STR049,2061.3168
SWT35,0,STR046,4781.7756
HDJ26,0.030362777,STR027,6775.1808
NCM43,0.03409886,STR019,815605
NCZ54,0.145951533,STR019,162.4552
COT16,0.015138834,STR045,3079325
PNT22,0.031069993,STR010,223.7088
FDJ16,0.115535487,STR017,810.9444
FDT47,0.02454694,STR049,1166.4816
FDZ23,0.067175915,STR027,3728.48
VST31,0.118674359,STR046,3155892
FDM15,0.057421582,STR046,1662.5026
SWT27,0.114022125,STR013,2174.5028
LGS54,0.010033871,STR018,2293681
NCJ30,0.080765853,STR049,2037348
FDD58,0.05930285,STR013,1697.79
SHT23,0.041753387,STR045,2836308
PRK14,0.050065211,STR045,2042.6744
PNT27,0.096020459,STR013,2384.8956
FDT49,0.15202235,STR018,639168
SWT26,0.087383304,STR027,4013.4424
NCW53,0.03066757,STR017,2116.5782
PRK19,0,STR045,1669.8264
DRF15,0.03321399,STR046,1225072
SWP01,0.097429924,STR027,3649.2498
FDJ12,0.039120291,STR045,4154592
NCE42,0.01055095,STR027,13086.9648
DRL37,0.053480419,STR045,1211756
FDJ36,0.128520186,STR045,1948.1308
NCH18,0.044444956,STR027,10072.8882
JSP11,0.034544435,STR018,1267.0174
NCO17,0.073678663,STR018,2037348
PRK49,0.079668739,STR018,1571288
SWT43,0.085447928,STR045,1830.95
LGS17,0.080434451,STR013,1701.7848
NCC42,0.044978225,STR049,2247.7408
NCM26,0.023190134,STR045,3981484
TCT32,0.025967624,STR046,1462.0968
TCT19,0.046962004,STR018,3448844
NCM53,0.05233528,STR017,1065.28
FDG32,0.17635245,STR045,4225.1668
BJK04,0.013692598,STR018,3616.6256
NCN55,0,STR035,5287.7836
FDJ34,0.093655728,STR046,3004.0896
FDT51,0.018275816,STR010,111.8544
FDT01,0.184167712,STR046,1274.3412
JNS28,0.158954903,STR027,1120.5414
FDD02,0.050392993,STR045,3199.8348
DRS48,0.008558144,STR045,1208427
BJK44,0.059820884,STR049,3523.4136
HDJ14,0.070149088,STR049,3436.1938
TCT59,0.095919472,STR027,5685932
FDQ10,0.058092551,STR019,517.3266
JNS21,0.286357776,STR010,375.5112
FDQ36,0.161798604,STR049,745696
OCT12,0.148742896,STR019,319584
JNS40,0,STR017,886.8456
NCF07,0.032022535,STR046,1720.4272
TSH08,0.049842613,STR027,3946.8624
JCK33,0.156304192,STR019,255.6672
PRK27,0.012458143,STR046,589233
DRD60,0.037201127,STR013,2544.6876
FDM28,0.045274134,STR049,3415554
NCU54,0.098603729,STR035,4194.54
PJB05,0.097457483,STR018,579246
SWT59,0.051661272,STR046,848895
BST10,0,STR049,1573.9512
DRS16,0.041273391,STR027,3858.9768
DRS07,0.141997869,STR027,2036.6822
FDG38,0,STR018,1278336
SHR27,0.058339153,STR018,1228401
FDT43,0.020544065,STR035,259662
PNT44,0.103503049,STR017,1174.4712
JCK26,0.140342195,STR017,627.1836
NCE55,0.12929931,STR027,7939665
TCT39,0.036031137,STR035,1125.8678
FDK27,0.008903212,STR027,2787.0388
JCK32,0.087669485,STR046,2416.1882
NCW54,0,STR049,916.1408
TSH36,0.005661669,STR013,2591.2936
TCT24,0,STR049,2050664
SWT34,0.07198553,STR046,1205098
TCT27,0.17133418,STR013,287.6256
FDQ25,0.047329385,STR010,517.3266
HDJ01,0.170977155,STR018,1842.9344
OCT27,0.058298384,STR013,1725.7536
FDL10,0.039715591,STR017,1289.6546
FDL15,0.046824729,STR018,1829.6184
FDT24,0.311090379,STR010,154.4656
NCN55,0.059611153,STR045,2163.1842
FDZ59,0.103517853,STR027,4161.25
FDM57,0.075834825,STR035,1258362
FDD14,0.170072462,STR049,1844266
TCT19,0,STR013,517.3266
SHT39,0.036399734,STR045,8323.8316
FDI04,0.072912432,STR046,5536.7928
NCQ54,0.012567811,STR045,2358.2636
DRS12,0.035773394,STR017,3483.4656
FDQ32,0.046382793,STR027,2972.1312
DRG49,0.067836851,STR017,5375.6692
JCK58,0,STR049,4380964
FDD57,0.022434418,STR049,952094
DRG23,0.086764795,STR035,1829.6184
NCZ17,0,STR017,1480.0734
SHT11,0.085437778,STR018,3592.6568
FDG16,0.089998959,STR045,2157192
FDZ51,0.054288646,STR027,2189.8162
NCN43,0,STR046,3325671
NCN30,0.016993204,STR046,965.41
JCK39,0.06908877,STR027,1298.31
JCK34,0.137441201,STR049,2659871
FDM44,0.051970788,STR010,412796
SKT28,0,STR017,1627881
SHR24,0.02492239,STR018,2922.1962
BLS46,0.144924795,STR045,1537998
NCN53,0.030349723,STR035,423.4488
HDJ32,0.226284381,STR019,326242
NCW06,0.050625182,STR017,2501.4106
HDJ48,0.02371512,STR013,1743.0644
NCP29,0.112177581,STR013,958752
FDB60,0.04774013,STR010,194.4136
DRE60,0.159304333,STR035,3848324
BLS51,0.020989308,STR045,4697.8848
DRE15,0.01769927,STR027,1290.3204
DRG15,0,STR013,1102.5648
SWT55,0.096658404,STR019,217.7166
SKT57,0.054816926,STR018,1544656
TSH25,0.068511103,STR017,1651184
NCK29,0.12574524,STR035,1354903
JCK48,0.044023213,STR046,5492.85
JCK49,0.068754395,STR027,1713.1034
FDL38,0.024660202,STR010,178.4344
FDZ21,0.039214444,STR035,1930.82
FDQ44,0.036344721,STR017,2544.6876
VST42,0.008554052,STR013,1969.4364
HDJ15,0.170000805,STR027,4537427
NCW05,0.148302815,STR049,2787.0388
PNT23,0.081914677,STR049,3352303
COT34,0.029914022,STR013,2516724
FDZ36,0.065771344,STR035,3728.48
SWT58,0.043551753,STR027,7873085
NCJ18,0.163941937,STR046,1540.6612
JCK22,0.099692906,STR017,717.7324
OCT57,0.059834024,STR010,263.6568
DRF51,0.166174549,STR045,1062.6168
FDD51,0.119930029,STR035,588.5672
DRS04,0.057944376,STR045,1428141
FDZ21,0.065649353,STR010,193082
NCJ30,0.080249973,STR027,4923591
COT45,0.037952777,STR046,1494.0552
BST41,0.064113698,STR049,1183.7924
DRD13,0.048841794,STR027,3068.0064
NCC07,0.02394662,STR035,1788.3388
BST51,0.096000183,STR027,1293.6494
NCG43,0.074177667,STR013,1018.0082
PRK59,0.04368089,STR027,2306997
JNS16,0.083268523,STR018,101.8674
SKT03,0.071832909,STR035,3316.3498
JNS60,0,STR013,3535398
FDJ60,0.062625641,STR049,1651184
SWT20,0.042646566,STR045,452744
FDD17,0,STR035,1188453
FDD08,0.03555434,STR017,796.9626
SWT45,0.105068444,STR045,2816334
FDM25,0.060912865,STR018,4570.0512
NCT42,0.02488732,STR046,2684.5056
FDT02,0.024194731,STR046,423.4488
JNS34,0.01141595,STR013,1034.6532
NCR41,0.018023997,STR046,2285.0256
FDT31,0.012499004,STR018,2458.1336
BJK33,0.036045991,STR010,431.4384
NCU29,0.044607722,STR019,585904
VST55,0.16098885,STR045,651.8182
NCU18,0.055793586,STR013,3952.1888
FDZ59,0.104445322,STR018,1830.95
NCI29,0.032687702,STR045,1134.5232
FDL03,0.026949463,STR027,4910275
NCQ06,0.041909345,STR045,5865.0322
HDJ31,0.04363058,STR049,1618.5598
JSP03,0,STR049,1593.9252
FDL38,0.014793124,STR018,2408.8644
PNT37,0.065928735,STR027,8209314
FDT59,0.01583438,STR027,3225.1352
JNS28,0.159728395,STR046,271.6464
PJB53,0.014925407,STR013,3545385
FDZ12,0.102893121,STR013,4008116
NCT05,0.020951848,STR046,767.0016
DRS38,0,STR035,485.3682
FDD33,0.108102606,STR013,3950.1914
JNS39,0,STR019,593.2278
DRE25,0.073697713,STR017,559272
SKT59,0.091437584,STR010,127.8336
BJK58,0.009581155,STR046,1644526
NCP50,0.035997636,STR019,80.5618
PRK33,0.12332588,STR013,974.0654
JCK08,0.112584813,STR049,1549.9824
BJK29,0.019930418,STR035,2856282
NCF30,0.126244059,STR046,3900.9222
FDI50,0.030905215,STR045,2748.4224
FDD56,0.104365283,STR017,3151.8972
NCN41,0.087387669,STR010,369519
BST23,0.053481818,STR017,1071938
FDL26,0.073306615,STR049,3894.93
VST30,0.043021542,STR010,595.2252
HDJ50,0.13169655,STR017,2498.0816
NCK19,0.090834158,STR018,4068.7038
NCR38,0.19875618,STR019,251.6724
FDI28,0.026321701,STR046,950.7624
COT24,0.176215665,STR046,2693.8268
SKT45,0.136008489,STR045,1711106
TCT27,0.17174348,STR049,1294.3152
PRK09,0.08154715,STR017,759012
DRE13,0.027570939,STR027,2529.3742
JNS15,0.146767897,STR018,1557972
OCT26,0.03467086,STR013,2399.5432
FDI22,0.09619424,STR035,1254.3672
FDJ26,0.08511049,STR018,1923.4962
FDD26,0.1263349,STR019,555.2772
NCI55,0.012592289,STR027,4751.8146
TSH35,0.05357685,STR027,3552.7088
BLS21,0.077168705,STR018,1611236
NCM43,0.032597778,STR010,815605
FDD09,0.021583971,STR018,2173.1712
FDI24,0.078903499,STR045,4234488
NCN41,0.091411749,STR019,369519
NCT53,0.084245356,STR019,657.8104
FDQ47,0.281509514,STR010,35.2874
CRD42,0.012689327,STR018,227.7036
FDI21,0.094741514,STR010,191.7504
PRK48,0.046496777,STR010,300.9416
DRS50,0.076005548,STR017,1169.8106
COT37,0,STR018,3696.5216
PRK04,0,STR018,4495.4816
JCK38,0.053732324,STR010,303.6048
NCF06,0.033807904,STR010,258.9962
PNT35,0.020782036,STR018,2587.9646
FDB04,0.063173691,STR013,1494.0552
FDK16,0.115563679,STR045,1713.7692
FDM57,0.076278201,STR017,671.1264
BJK45,0.012223687,STR049,1640.5312
OCT04,0.011419301,STR018,1629.8784
FDL25,0.131458247,STR018,183.7608
FDK40,0.021883368,STR049,4996829
JNS46,0.012607876,STR046,1398.18
TCT31,0.025041738,STR045,3255762
NCQ53,0.018934719,STR049,3545385
FDD09,0.021392306,STR027,6157.3184
HDJ19,0.041448824,STR045,2828.3184
FDI33,0.028395167,STR013,2462.7942
FDG08,0.165221717,STR013,4466.1864
BST39,0.036127671,STR035,2026.0294
OCT53,0.019277945,STR018,1733.7432
FDB09,0.057629899,STR018,1120.5414
FDI22,0.096212432,STR046,4390.2852
SWT24,0.024387984,STR019,185.0924
BST09,0.021647195,STR045,994.7052
FDJ57,0.021573645,STR046,5015.4714
SHR49,0.065424208,STR035,2444.8176
TCT19,0.046866331,STR045,1551.9798
TCT43,0,STR013,3575346
TSH50,0.087102593,STR013,868869
NCM29,0.01774202,STR017,1836.2764
FDQ13,0.010632752,STR013,1510.0344
FDB26,0.031116081,STR027,1544656
FDI21,0.05671761,STR045,1406.1696
JNS25,0.079931185,STR019,884.1824
FDQ23,0.024505418,STR013,1845.5976
FDJ41,0.03830192,STR010,1046.6376
NCO42,0.024693927,STR049,1749.7224
FDQ13,0.010590075,STR027,3691.1952
TCT47,0.190569038,STR010,280.9676
DRS57,0,STR046,3896.2616
DRN47,0.016826748,STR046,3056022
DRS28,0.088394115,STR027,5872356
NCN42,0,STR013,3384.2614
PNT60,0.129783577,STR027,1004.0264
COT09,0,STR019,788973
SWT45,0,STR046,2816334
OCT27,0.058465268,STR045,1869.5664
COT08,0.053765212,STR035,1808.9786
FDG10,0.01098386,STR018,343.5528
FDZ40,0.040245222,STR049,1348245
FDZ27,0.017253305,STR017,499.35
FDZ46,0.069231189,STR049,1215.7508
FDI46,0.074648119,STR018,755.0172
NCW53,0.030542489,STR049,2693.8268
HDJ52,0.007359711,STR049,490.0288
TCT07,0.059940022,STR049,4231.8248
NCQ05,0,STR017,2407.5328
FDT16,0.048860587,STR018,4165.2448
NCJ17,0.153419412,STR017,511.3344
NCY29,0.077219509,STR035,509337
NCQ18,0.13504726,STR035,2496.75
PRK02,0.146094132,STR049,2926191
NCK31,0.027157955,STR018,820.2656
OCT60,0.080346058,STR027,5499508
COT19,0.016596645,STR046,777.6544
DRF37,0.084316691,STR035,6311784
BLS21,0.076791671,STR013,3705.8428
FDM14,0.01326146,STR035,759.6778
COT08,0,STR018,1973.4312
PRK27,0.012528611,STR017,3731809
DRM59,0.003597678,STR049,2922.1962
NCO29,0.032438645,STR017,2302.3364
SKT32,0.173527068,STR019,277.6386
DRA12,0.041112694,STR018,850.8924
FDI14,0.089243504,STR027,1976.0944
DRG51,0.011539622,STR046,2302.3364
PNT33,0.04690397,STR019,659142
PRK23,0.141686037,STR017,1798.9916
NCF43,0.052051256,STR045,2004058
DRN37,0.09627919,STR035,1838.2738
SWT57,0.047533568,STR017,1458102
NCC42,0.04499948,STR045,1685.8056
PRK47,0.12888573,STR046,1494.0552
DRK35,0.120256303,STR010,75.9012
DRF37,0,STR019,788973
JSP23,0.137755834,STR018,3530.0716
FDB28,0.093913607,STR017,1186.4556
TCT50,0.075287081,STR049,572588
FDD22,0.100055625,STR018,3467.4864
FDG04,0.006061565,STR035,4303.0654
FDM08,0.053667516,STR049,671.1264
FDI28,0.026194237,STR027,1901.5248
FDM57,0.076002991,STR045,503.3448
LGS17,0.080111611,STR027,4065.3748
SWT44,0.043141572,STR018,1249.0408
DRE03,0.024276035,STR045,614.5334
FDT46,0.03093263,STR018,607.2096
DRS60,0.017096552,STR045,3175866
BST44,0.172357491,STR017,788.3072
FDT24,0.185824165,STR035,695.0952
COT20,0.152988295,STR017,2271.0438
JNS47,0,STR049,1860.2452
FDZ26,0.143897558,STR013,2868.2664
FDK48,0.037845086,STR017,1956.1204
SWT32,0.1748389,STR019,433.4358
BST56,0.278730642,STR019,247.6776
SHT01,0.115500999,STR018,644.4944
SKT53,0.01478914,STR010,98.5384
NCN07,0.033938279,STR035,1318284
FDI28,0.026299797,STR013,1743.0644
NCO55,0.159394437,STR019,214.3876
JCK46,0,STR046,1797.66
SWT26,0,STR013,2736438
FDD56,0.10377827,STR046,2451.4756
JCK12,0.045522854,STR017,352874
FDT40,0.095331433,STR027,2543356
JNS57,0,STR018,3056022
FDZ09,0.105472205,STR017,3111.9492
TSH07,0.030938774,STR035,2082.6224
JNS36,0.026174636,STR027,3415554
FDQ01,0.160671255,STR035,3570.0196
DRS46,0.070243155,STR013,391.4904
DRS19,0.038313981,STR027,4504137
HDJ01,0.170548238,STR049,1382.2008
FDG60,0.060794097,STR049,2577.9776
FDL22,0.036446751,STR049,996.0368
DRK01,0.061188147,STR045,1134.5232
COT12,0.054884821,STR013,1761.7068
SWT12,0.026064486,STR046,4097.3332
PNT28,0.025936747,STR049,2609936
OCT57,0.035949725,STR017,3295.71
SKT04,0.045168898,STR018,2175.1686
NCI06,0.04767798,STR013,3775086
NCY53,0.058812134,STR017,1565.9616
PNT22,0.018667601,STR017,2908.2144
FDM33,0.087646694,STR013,5509495
COT57,0.19033746,STR019,160.4578
COT56,0.045165796,STR018,1640.5312
COT58,0.039385518,STR027,2631.2416
FDQ45,0.010914988,STR035,2572.6512
COT60,0.034203092,STR027,624.5204
FDI34,0.085268317,STR049,3916.2356
FDJ26,0.084354713,STR027,4915.6014
JNS08,0.028571132,STR013,587.2356
DRD60,0.037383778,STR018,1817634
SWT20,0.042354152,STR027,7017532
FDG59,0.043410693,STR018,154.4656
BLS58,0.056872392,STR046,5097.3648
JNS48,0.051573903,STR013,785644
TSH15,0.016113019,STR017,5976.2208
FDI19,0.052295514,STR013,4847024
SWT19,0.097127867,STR018,1635.8706
COT52,0.077284566,STR049,4277765
NCO05,0.046653872,STR045,1970768
NCP17,0.02775746,STR049,1534.0032
FDK56,0,STR010,561.2694
NCG43,0,STR046,832.9158
DRM59,0.003574698,STR027,3229.7958
TSH47,0.11733375,STR017,2773057
HDJ20,0.081684728,STR013,1177.1344
FDZ22,0.079261744,STR019,83225
FDB52,0.030410273,STR013,2045.3376
LGS29,0.069938838,STR017,2914.8724
SHR12,0.037885683,STR049,952094
JCK13,0.235183205,STR019,79896
DRF23,0.123151947,STR018,2093.2752
FDB56,0.074565098,STR013,7322.4684
FDQ47,0.169137707,STR017,388.1614
HDJ39,0,STR027,7717.9536
HDJ36,0.009429612,STR045,1098.57
NCM17,0.071076672,STR013,802.9548
DRN35,0.070234306,STR035,539298
FDK22,0.043663452,STR010,432.77
FDI07,0.059110912,STR019,395.4852
DRK37,0,STR010,379506
NCP05,0.042324556,STR010,303.6048
CRD42,0.012657494,STR049,872.8638
DRS11,0.048857925,STR049,1052.6298
FDI14,0.090185027,STR017,2681.8424
NCY42,0.015186146,STR049,3435528
JNS26,0,STR049,4291.7468
SWT15,0.155541973,STR027,641.8312
NCG07,0.052502049,STR046,4364319
SKT44,0.172596885,STR046,2163.1842
SKT47,0.118868155,STR035,5937.6044
NCK53,0.037639672,STR049,1388.8588
HDJ49,0.021031586,STR019,495.3552
NCM07,0.069968018,STR019,167.7816
PNT47,0.087963415,STR017,4291.7468
PRK59,0.043885147,STR035,1867569
DRK47,0.064163983,STR049,4567388
FDZ27,0,STR019,49935
BST36,0,STR027,5404.9644
FDM51,0.02592132,STR035,1731.7458
HDJ48,0.023734872,STR046,1845.5976
TSH35,0.053921264,STR049,1960.1152
NCL31,0.120770963,STR018,2290352
SKT47,0.118791698,STR013,4339.0186
FDI26,0.034717799,STR027,6066.7696
FDQ16,0.041823046,STR045,1965.4416
FDK15,0.164724567,STR010,99.2042
NCO53,0.174336148,STR027,6431628
FDG12,0.006295472,STR027,3735.8038
TCT28,0.093463546,STR027,2261.0568
FDI20,0.067520165,STR019,422.1172
DRN37,0.161182103,STR010,334.2316
FDD28,0.053296868,STR046,937.4464
JCK31,0.161474419,STR035,1086.5856
DRD27,0.041740624,STR019,198.4084
DRF01,0.306542848,STR019,291.6204
DRD25,0.079293753,STR018,2263.72
FDD53,0.044472637,STR017,922.7988
FDQ24,0.073816097,STR045,2013.3792
HDJ49,0.012080016,STR017,2641.8944
NCP18,0.02859825,STR046,2257062
FDT07,0.076944658,STR027,7433657
FDG46,0.055084019,STR010,455.4072
OCT50,0.162093059,STR018,1290.9862
PRK40,0.024546148,STR019,36619
FDZ60,0.118783796,STR027,1725.7536
FDG38,0.052836076,STR045,1619.2256
FDG31,0.037889224,STR035,904.1564
PRK39,0.022587621,STR017,1994.7368
FDL22,0.036213953,STR027,2625.9152
FDQ20,0.029779207,STR035,974.7312
DRB24,0.020693619,STR017,1853.5872
